peak_index	scan_num	mz	intensity	fwhm	signal_noise
2229	6012	2229	669.34004	216928	0.0115	2.05
2230	6012	2230	670.05037	245952	0.0153	2.32
2231	6012	2231	671.58188	345783	0.012	3.26
2232	6012	2232	671.8332	382912	0.0125	3.61
2233	6012	2233	672.08306	454016	0.013	4.28
2234	6012	2234	672.32754	304400	0.0149	2.87
2235	6012	2235	674.31969	237108	0.0119	2.24
2236	6012	2236	674.36581	1017065	0.0128	9.6
2237	6012	2237	674.86678	769020	0.0227	7.25
2238	6012	2238	675.3683	259255	0.0173	2.45
2239	6012	2239	676.34061	245936	0.0117	2.32
2240	6012	2240	676.67632	338519	0.0135	3.19
2241	6012	2241	678.34184	231363	0.0123	2.18
2242	6012	2242	679.36688	270168	0.0142	2.55
2243	6012	2243	680.3579	645649	0.0123	6.09
2244	6012	2244	681.35311	595812	0.0141	5.62
2245	6012	2245	681.82734	419159	0.0136	3.95
2246	6012	2246	681.85334	294000	0.0134	2.77
2247	6012	2247	682.3305	265720	0.0145	2.51
2248	6012	2248	682.8584	858381	0.0128	8.1
2249	6012	2249	683.35945	499868	0.0135	4.72
2250	6012	2250	686.34703	430988	0.0135	4.07
2251	6012	2251	686.59888	508100	0.0132	4.79
2252	6012	2252	686.84959	283768	0.0144	2.68
2253	6012	2253	687.40047	2005841	0.0134	18.92
2254	6012	2254	688.40475	354697	0.0126	3.35
2255	6012	2255	688.82417	280028	0.0136	2.64
2256	6012	2256	690.72013	447467	0.0136	4.22
2257	6012	2257	691.05488	686253	0.0137	6.47
2258	6012	2258	691.34857	1563819	0.0135	14.75
2259	6012	2259	691.85056	1175397	0.0132	11.09
2260	6012	2260	692.35055	415197	0.0124	3.92
2261	6012	2261	693.35225	241123	0.012	2.27
2262	6012	2262	693.36525	254004	0.0117	2.4
2263	6012	2263	693.69029	323907	0.0148	3.06
2264	6012	2264	694.71253	217182	0.0128	2.05
2265	6012	2265	695.04683	310343	0.0124	2.93
2266	6012	2266	696.39063	421566	0.0134	3.98
2267	6012	2267	696.86541	349073	0.0134	3.29
2268	6012	2268	696.89087	543680	0.0144	5.13
2269	6012	2269	698.3325	362114	0.0128	3.42
2270	6012	2270	698.38879	259673	0.0171	2.45
2271	6012	2271	698.72228	388912	0.0133	3.67
2272	6012	2272	699.05679	271154	0.0144	2.56
2273	6012	2273	701.37979	371142	0.0136	3.5
2274	6012	2274	702.39848	302796	0.0165	2.86
2275	6012	2275	703.67176	222542	0.0122	2.1
2276	6012	2276	703.81852	332073	0.0135	3.13
2277	6012	2277	704.32167	248807	0.013	2.35
2278	6012	2278	704.36345	313923	0.0233	2.96
2279	6012	2279	704.60802	499470	0.0266	4.71
2280	6012	2280	704.62404	280244	0.052	2.64
2281	6012	2281	704.85842	905588	0.0143	8.54
2282	6012	2282	705.10931	1088358	0.0142	10.27
2283	6012	2283	705.33086	765072	0.014	7.22
2284	6012	2284	705.35932	255983	0.0196	2.41
2285	6012	2285	705.83189	379439	0.0158	3.58
2286	6012	2286	706.33183	242262	0.018	2.29
2287	6012	2287	706.41004	700728	0.0145	6.61
2288	6012	2288	706.67666	359581	0.0174	3.39
2289	6012	2289	707.00985	279226	0.0177	2.63
2290	6012	2290	707.36878	1886086	0.0143	17.79
2291	6012	2291	707.39753	1978556	0.0146	18.67
2292	6012	2292	707.89948	1013745	0.0143	9.56
2293	6012	2293	708.24871	267785	0.0155	2.53
2294	6012	2294	708.3548	339715	0.0221	3.2
2295	6012	2295	708.372	649290	0.0154	6.13
2296	6012	2296	708.99537	291563	0.0149	2.75
2297	6012	2297	709.33022	465788	0.0149	4.39
2298	6012	2298	709.66404	242334	0.0155	2.29
2299	6012	2299	712.36508	331480	0.0141	3.13
2300	6012	2300	712.70051	305022	0.0146	2.88
2301	6012	2301	714.85028	276627	0.0161	2.61
2302	6012	2302	714.87515	906820	0.0129	8.55
2303	6012	2303	715.36282	342828	0.0095	3.23
2304	6012	2304	715.37682	457025	0.0097	4.31
2305	6012	2305	716.39387	598875	0.0174	5.65
2306	6012	2306	716.89536	292767	0.0164	2.76
2307	6012	2307	717.87978	493469	0.0152	4.66
2308	6012	2308	718.38076	523916	0.0142	4.94
2309	6012	2309	718.41214	380236	0.0135	3.59
2310	6012	2310	719.69768	645253	0.0138	6.09
2311	6012	2311	720.0321	732542	0.0146	6.91
2312	6012	2312	720.36634	425943	0.0146	4.02
2313	6012	2313	720.69981	220046	0.0152	2.08
2314	6012	2314	721.34818	295889	0.014	2.79
2315	6012	2315	723.72798	231977	0.0151	2.19
2316	6012	2316	727.02323	285743	0.0141	2.7
2317	6012	2317	727.37726	1686071	0.015	15.91
2318	6012	2318	727.87874	1232526	0.0145	11.63
2319	6012	2319	728.37839	554562	0.0155	5.23
2320	6012	2320	728.68488	304008	0.0135	2.87
2321	6012	2321	729.01942	436851	0.0138	4.12
2322	6012	2322	729.35203	376308	0.0138	3.55
2323	6012	2323	729.4474	5713019	0.0146	53.9
2324	6012	2324	730.45118	1423498	0.0144	13.43
2325	6012	2325	731.45208	218363	0.0146	2.06
2326	6012	2326	733.02125	243101	0.0163	2.29
2327	6012	2327	733.69136	327866	0.015	3.09
2328	6012	2328	736.33131	291035	0.0166	2.75
2329	6012	2329	736.9167	365097	0.015	3.44
2330	6012	2330	737.37924	837782	0.0155	7.9
2331	6012	2331	737.41838	213217	0.0168	2.01
2332	6012	2332	738.38158	226433	0.03	2.14
2333	6012	2333	739.37785	886338	0.0151	8.36
2334	6012	2334	739.69127	265879	0.0171	2.51
2335	6012	2335	739.87837	467772	0.0157	4.41
2336	6012	2336	740.02502	329140	0.0147	3.11
2337	6012	2337	740.35871	1853592	0.0157	17.49
2338	6012	2338	740.37797	281844	0.0112	2.66
2339	6012	2339	740.69234	269872	0.0156	2.55
2340	6012	2340	741.36184	394265	0.0152	3.72
2341	6012	2341	742.4421	665491	0.0147	6.28
2342	6012	2342	743.39197	371037	0.0158	3.5
2343	6012	2343	743.4264	221611	0.0157	2.09
2344	6012	2344	743.44624	340418	0.0151	3.21
2345	6012	2345	743.70056	528107	0.0134	4.98
2346	6012	2346	743.90776	230102	0.0281	2.17
2347	6012	2347	744.03587	427323	0.0157	4.03
2348	6012	2348	745.40589	915756	0.0151	8.64
2349	6012	2349	745.87704	311164	0.0148	2.94
2350	6012	2350	746.04174	412460	0.0186	3.89
2351	6012	2351	746.37738	446051	0.0166	4.21
2352	6012	2352	746.41009	254611	0.0145	2.4
2353	6012	2353	746.70995	325593	0.0156	3.07
2354	6012	2354	746.87358	2736729	0.0154	25.82
2355	6012	2355	747.34366	227584	0.0245	2.15
2356	6012	2356	747.37545	1950440	0.0145	18.4
2357	6012	2357	747.41505	274005	0.0174	2.58
2358	6012	2358	747.87632	813504	0.016	7.67
2359	6012	2359	748.34276	250365	0.0171	2.36
2360	6012	2360	748.38584	544302	0.0129	5.13
2361	6012	2361	748.42115	358242	0.0153	3.38
2362	6012	2362	750.66808	1438540	0.0158	13.57
2363	6012	2363	751.00185	2533646	0.0154	23.9
2364	6012	2364	751.33637	1899685	0.0152	17.92
2365	6012	2365	751.67	654075	0.017	6.17
2366	6012	2366	752.865	258783	0.018	2.44
2367	6012	2367	753.86514	612666	0.015	5.78
2368	6012	2368	754.3744	2740726	0.0146	25.86
2369	6012	2369	755.35897	262818	0.0104	2.48
2370	6012	2370	755.37677	974150	0.0152	9.19
2371	6012	2371	755.83746	321973	0.0163	3.04
2372	6012	2372	756.36225	244309	0.019	2.3
2373	6012	2373	758.34083	475921	0.0149	4.49
2374	6012	2374	758.36519	251328	0.017	2.37
2375	6012	2375	758.84337	338899	0.0145	3.2
2376	6012	2376	759.30913	361475	0.017	3.41
2377	6012	2377	759.40228	213036	0.0154	2.01
2378	6012	2378	760.84388	268115	0.0146	2.53
2379	6012	2379	762.03025	861252	0.0155	8.13
2380	6012	2380	762.36532	835830	0.0158	7.89
2381	6012	2381	762.70021	551118	0.0165	5.2
2382	6012	2382	763.03438	314857	0.0147	2.97
2383	6012	2383	765.79574	248137	0.016	2.34
2384	6012	2384	767.68343	331773	0.0176	3.13
2385	6012	2385	767.84436	1243071	0.0158	11.73
2386	6012	2386	768.01543	304560	0.0166	2.87
2387	6012	2387	768.34634	782784	0.0185	7.38
2388	6012	2388	768.72656	679818	0.015	6.41
2389	6012	2389	768.84748	525465	0.0153	4.96
2390	6012	2390	769.06014	825890	0.0156	7.79
2391	6012	2391	769.39497	340850	0.0127	3.22
2392	6012	2392	769.7292	459061	0.016	4.33
2393	6012	2393	770.06396	348112	0.0173	3.28
2394	6012	2394	770.3274	908804	0.0159	8.57
2395	6012	2395	770.46294	1866502	0.016	17.61
2396	6012	2396	770.66165	1423873	0.0164	13.43
2397	6012	2397	770.99548	695176	0.0158	6.56
2398	6012	2398	771.32933	257338	0.0156	2.43
2399	6012	2399	771.36604	897950	0.016	8.47
2400	6012	2400	771.41068	248832	0.0162	2.35
2401	6012	2401	771.4669	761587	0.016	7.18
2402	6012	2402	771.70027	1308260	0.0159	12.34
2403	6012	2403	772.03438	538515	0.0157	5.08
2404	6012	2404	772.37872	1077711	0.015	10.17
2405	6012	2405	772.71262	1750687	0.0163	16.52
2406	6012	2406	773.047	964169	0.0165	9.1
2407	6012	2407	773.38109	343096	0.0284	3.24
2408	6012	2408	774.88074	214104	0.0135	2.02
2409	6012	2409	776.4155	1492524	0.0163	14.08
2410	6012	2410	776.87403	221653	0.0161	2.09
2411	6012	2411	776.95363	1234384	0.0159	11.65
2412	6012	2412	777.37873	318812	0.0188	3.01
2413	6012	2413	777.41985	584498	0.0159	5.51
2414	6012	2414	777.45467	1107333	0.0169	10.45
2415	6012	2415	777.9556	354010	0.0161	3.34
2416	6012	2416	780.90079	1033813	0.0171	9.75
2417	6012	2417	781.40325	828442	0.0164	7.82
2418	6012	2418	783.89278	222625	0.0162	2.1
2419	6012	2419	783.99935	272573	0.0165	2.57
2420	6012	2420	785.47343	560888	0.0163	5.29
2421	6012	2421	785.909	425384	0.017	4.01
2422	6012	2422	786.41165	291799	0.0153	2.75
2423	6012	2423	786.91286	264868	0.016	2.5
2424	6012	2424	788.35466	377134	0.0191	3.56
2425	6012	2425	789.468	735979	0.0171	6.94
2426	6012	2426	790.47081	275572	0.0142	2.6
2427	6012	2427	790.86231	725026	0.0162	6.84
2428	6012	2428	791.36654	404432	0.0144	3.82
2429	6012	2429	791.39324	555514	0.0172	5.24
2430	6012	2430	791.42476	2312303	0.016	21.81
2431	6012	2431	791.88536	1135619	0.0187	10.71
2432	6012	2432	791.92427	2645342	0.0167	24.96
2433	6012	2433	792.38545	649382	0.0214	6.13
2434	6012	2434	792.42534	1611094	0.0168	15.2
2435	6012	2435	792.88871	515298	0.0186	4.86
2436	6012	2436	792.92401	663276	0.0176	6.26
2437	6012	2437	793.42685	318230	0.0318	3
2438	6012	2438	793.43987	281909	0.0124	2.66
2439	6012	2439	794.38236	281308	0.0143	2.65
2440	6012	2440	794.91617	737416	0.0165	6.96
2441	6012	2441	795.39014	408962	0.0161	3.86
2442	6012	2442	795.42113	1070489	0.0163	10.1
2443	6012	2443	799.50034	2163930	0.017	20.41
2444	6012	2444	799.74644	287153	0.0156	2.71
2445	6012	2445	800.50405	656300	0.0182	6.19
2446	6012	2446	802.40544	458841	0.0223	4.33
2447	6012	2447	802.90769	222527	0.0174	2.1
2448	6012	2448	803.40625	403253	0.0186	3.8
2449	6012	2449	804.38803	467416	0.0173	4.41
2450	6012	2450	804.88809	295421	0.0166	2.79
2451	6012	2451	805.39056	245204	0.021	2.31
2452	6012	2452	807.37456	3759960	0.0174	35.47
2453	6012	2453	807.87591	3170089	0.0174	29.91
2454	6012	2454	808.37599	1656192	0.0183	15.62
2455	6012	2455	808.87782	509889	0.0172	4.81
2456	6012	2456	809.33186	372072	0.0172	3.51
2457	6012	2457	809.76703	450425	0.0171	4.25
2458	6012	2458	810.90151	387465	0.0186	3.66
2459	6012	2459	810.94722	299812	0.017	2.83
2460	6012	2460	811.7122	1136282	0.0178	10.72
2461	6012	2461	812.04577	1347410	0.0182	12.71
2462	6012	2462	812.38071	1196181	0.0175	11.28
2463	6012	2463	812.71486	398437	0.0176	3.76
2464	6012	2464	814.90077	292660	0.015	2.76
2465	6012	2465	815.44623	369160	0.0185	3.48
2466	6012	2466	818.39197	398017	0.0173	3.75
2467	6012	2467	818.89237	439841	0.0172	4.15
2468	6012	2468	819.3966	432034	0.0173	4.08
2469	6012	2469	821.44054	337960	0.0205	3.19
2470	6012	2470	821.94221	275340	0.0165	2.6
2471	6012	2471	826.40771	390841	0.0168	3.69
2472	6012	2472	830.39121	231738	0.0146	2.19
2473	6012	2473	831.39385	252826	0.018	2.39
2474	6012	2474	831.47847	4395855	0.0181	41.47
2475	6012	2475	831.92272	843855	0.0186	7.96
2476	6012	2476	832.42421	608864	0.0166	5.74
2477	6012	2477	832.48247	1762331	0.0178	16.63
2478	6012	2478	832.92848	267959	0.0171	2.53
2479	6012	2479	833.40275	796950	0.0171	7.52
2480	6012	2480	833.48614	357725	0.017	3.37
2481	6012	2481	834.40831	327318	0.015	3.09
2482	6012	2482	836.37291	225875	0.0176	2.13
2483	6012	2483	836.47667	940360	0.0182	8.87
2484	6012	2484	836.87423	273420	0.0158	2.58
2485	6012	2485	836.97774	644845	0.0179	6.08
2486	6012	2486	837.40965	228526	0.016	2.16
2487	6012	2487	837.47938	434629	0.018	4.1
2488	6012	2488	840.47958	392627	0.0166	3.7
2489	6012	2489	844.4117	350835	0.0171	3.31
2490	6012	2490	844.47414	320835	0.0181	3.03
2491	6012	2491	844.91409	353932	0.0184	3.34
2492	6012	2492	850.427	1260077	0.0188	11.89
2493	6012	2493	851.43091	421543	0.0229	3.98
2494	6012	2494	852.45293	240054	0.0223	2.26
2495	6012	2495	854.51284	354665	0.0191	3.35
2496	6012	2496	857.45414	357266	0.0234	3.37
2497	6012	2497	857.91204	264914	0.0185	2.5
2498	6012	2498	857.95741	343048	0.0204	3.24
2499	6012	2499	858.41371	256694	0.0178	2.42
2500	6012	2500	860.36348	487159	0.0208	4.6
2501	6012	2501	861.36815	289789	0.0174	2.73
2502	6012	2502	861.91674	418457	0.0205	3.95
2503	6012	2503	862.47603	274592	0.0183	2.59
2504	6012	2504	863.44772	446384	0.0208	4.21
2505	6012	2505	864.44929	245303	0.0172	2.31
2506	6012	2506	868.94434	4376546	0.0179	41.29
2507	6012	2507	869.44552	3694445	0.0192	34.85
2508	6012	2508	869.94719	1626974	0.0189	15.35
2509	6012	2509	870.44953	616931	0.022	5.82
2510	6012	2510	871.44828	343192	0.0209	3.24
2511	6012	2511	876.39076	728692	0.0182	6.87
2512	6012	2512	876.45852	341814	0.0229	3.22
2513	6012	2513	876.89342	242347	0.0193	2.29
2514	6012	2514	876.96154	292049	0.0178	2.76
2515	6012	2515	877.39351	241458	0.0199	2.28
2516	6012	2516	885.48908	5353018	0.0196	50.5
2517	6012	2517	886.49226	1896661	0.0189	17.89
2518	6012	2518	887.49704	409943	0.0202	3.87
2519	6012	2519	892.42081	226905	0.0213	2.14
2520	6012	2520	897.43726	287780	0.0205	2.71
2521	6012	2521	898.94562	1045830	0.0197	9.87
2522	6012	2522	899.44803	1052510	0.0199	9.93
2523	6012	2523	899.94764	490334	0.0198	4.63
2524	6012	2524	900.44864	269905	0.0257	2.55
2525	6012	2525	903.94335	8484470	0.0205	80.04
2526	6012	2526	904.44494	6766244	0.0209	63.83
2527	6012	2527	904.94568	2816774	0.0203	26.57
2528	6012	2528	905.44851	1194227	0.0202	11.27
2529	6012	2529	905.94947	285186	0.0193	2.69
2530	6012	2530	907.96062	313321	0.0185	2.96
2531	6012	2531	919.47188	599561	0.0223	5.66
2532	6012	2532	919.9713	225267	0.0197	2.13
2533	6012	2533	920.47589	265642	0.0273	2.51
2534	6012	2534	927.55934	248130	0.0201	2.34
2535	6012	2535	928.42564	215025	0.0255	2.03
2536	6012	2536	928.96874	601688	0.0219	5.68
2537	6012	2537	929.46997	887290	0.0211	8.37
2538	6012	2538	929.97083	349604	0.0192	3.3
2539	6012	2539	933.94145	944625	0.0205	8.91
2540	6012	2540	934.4432	1253251	0.0206	11.82
2541	6012	2541	934.94469	339040	0.02	3.2
2542	6012	2542	938.49396	232587	0.0201	2.19
2543	6012	2543	939.47608	542723	0.0274	5.12
2544	6012	2544	939.81045	356303	0.0224	3.36
2545	6012	2545	943.00397	349249	0.0344	3.29
2546	6012	2546	946.49157	401735	0.024	3.79
2547	6012	2547	948.46703	3059698	0.0217	28.87
2548	6012	2548	949.47078	993343	0.0214	9.37
2549	6012	2549	951.47458	795022	0.0228	7.5
2550	6012	2550	951.97421	577380	0.0257	5.45
2551	6012	2551	954.47388	765006	0.0207	7.22
2552	6012	2552	954.97577	401986	0.0198	3.79
2553	6012	2553	955.4762	336779	0.0199	3.18
2554	6012	2554	957.53664	264605	0.0191	2.5
2555	6012	2555	960.98816	450494	0.0218	4.25
2556	6012	2556	961.4914	497990	0.0251	4.7
2557	6012	2557	961.54286	1693399	0.0229	15.98
2558	6012	2558	961.99083	217712	0.0187	2.05
2559	6012	2559	962.54684	719083	0.022	6.78
2560	6012	2560	967.9424	2117247	0.0227	19.97
2561	6012	2561	968.44333	1956478	0.022	18.46
2562	6012	2562	968.94431	861169	0.0224	8.12
2563	6012	2563	969.4478	346751	0.0385	3.27
2564	6012	2564	976.50514	756196	0.0234	7.13
2565	6012	2565	976.81252	2113608	0.0224	19.94
2566	6012	2566	977.14602	3531255	0.0226	33.31
2567	6012	2567	977.48115	2323963	0.0227	21.92
2568	6012	2568	977.81433	1537339	0.0231	14.5
2569	6012	2569	978.1495	788723	0.0253	7.44
2570	6012	2570	979.50513	850873	0.0221	8.03
2571	6012	2571	980.50993	418727	0.0242	3.95
2572	6012	2572	984.60589	553399	0.0228	5.22
2573	6012	2573	985.60752	317229	0.0227	2.99
2574	6012	2574	987.49131	316025	0.0226	2.98
2575	6012	2575	987.99542	212975	0.0212	2.01
2576	6012	2576	1001.55869	312867	0.0232	2.95
2577	6012	2577	1004.53673	301368	0.0257	2.84
2578	6012	2578	1007.4492	1386198	0.0239	13.08
2579	6012	2579	1008.45301	635081	0.0217	5.99
2580	6012	2580	1011.45314	288101	0.0208	2.72
2581	6012	2581	1016.01222	968727	0.0232	9.14
2582	6012	2582	1016.51312	824907	0.0234	7.78
2583	6012	2583	1017.01358	394520	0.0283	3.72
2584	6012	2584	1038.04835	273609	0.0261	2.58
2585	6012	2585	1050.50678	462626	0.0262	4.36
2586	6012	2586	1055.57067	259092	0.0254	2.44
2587	6012	2587	1059.45892	2149280	0.0259	20.28
2588	6012	2588	1059.56354	868261	0.0244	8.19
2589	6012	2589	1060.46293	967344	0.0272	9.13
2590	6012	2590	1060.56741	354162	0.0265	3.34
2591	6012	2591	1061.46566	301576	0.0254	2.85
2592	6012	2592	1069.5196	377467	0.0268	3.56
2593	6012	2593	1079.54527	306210	0.0253	2.89
2594	6012	2594	1087.50168	333002	0.0248	3.14
2595	6012	2595	1093.52369	236396	0.0408	2.23
2596	6012	2596	1109.54589	389196	0.0256	3.67
2597	6012	2597	1115.49988	295979	0.0309	2.79
2598	6012	2598	1125.49684	451183	0.0302	4.26
2599	6012	2599	1126.00075	614932	0.027	5.8
2600	6012	2600	1126.50133	504935	0.0267	4.76
2601	6012	2601	1127.00101	214604	0.029	2.02
2602	6012	2602	1150.51614	413614	0.0281	3.9
2603	6012	2603	1151.02152	294582	0.0311	2.78
2604	6012	2604	1151.52237	257498	0.0271	2.43
2605	6012	2605	1154.98818	4893597	0.0291	46.17
2606	6012	2606	1155.48905	6139796	0.0294	57.92
2607	6012	2607	1155.99156	4284960	0.03	40.42
2608	6012	2608	1156.49211	2083990	0.03	19.66
2609	6012	2609	1156.99401	525963	0.0338	4.96
2610	6012	2610	1193.5681	335591	0.033	3.17
2611	6012	2611	1194.71574	283323	0.0301	2.67
2612	6012	2612	1197.64366	1615293	0.0317	15.24
2613	6012	2613	1198.64514	822723	0.033	7.76
2614	6012	2614	1199.64541	272511	0.0329	2.57
2615	6012	2615	1217.56835	291878	0.0441	2.75
2616	6012	2616	1218.06998	256107	0.0359	2.42
2617	6012	2617	1220.61119	297041	0.0364	2.8
2618	6012	2618	1241.66856	348196	0.031	3.28
2619	6012	2619	1242.66912	235384	0.033	2.22
2620	6012	2620	1244.66796	325690	0.0325	3.07
2621	6012	2621	1278.64158	512668	0.033	4.84
2622	6012	2622	1279.64362	522690	0.038	4.93
2623	6012	2623	1287.57588	247257	0.0347	2.33
2624	6012	2624	1319.68341	276475	0.0316	2.61
2625	6012	2625	1492.74175	452741	0.0414	4.27
2626	6012	2626	1493.73964	288809	0.0447	2.72
2627	6012	2627	1558.80016	258637	0.0721	2.44
2628	6012	2628	1558.84403	229871	0.0619	2.17
2629	6013	2629	239.24931	1312	1.2361	3.98
2630	6013	2630	252.81464	823	1.8933	2.5
2631	6013	2631	271.2844	1225	1.5187	3.71
2632	6013	2632	284.62769	1004	1.4968	3.04
2633	6013	2633	290.7174	977	4.468	2.96
2634	6013	2634	297.81831	1548	3.3001	4.69
2635	6013	2635	326.1508	811	1.1289	2.46
2636	6013	2636	367.26	1479	1.6666	4.48
2637	6013	2637	368.86105	666	1.2888	2.02
2638	6013	2638	370.67057	783	1.1061	2.37
2639	6013	2639	381.19416	825	3.3633	2.5
2640	6013	2640	385.1326	1794	1.4664	5.44
2641	6013	2641	395.15651	2052	1.6782	6.22
2642	6013	2642	397.22167	900	7.8252	2.73
2643	6013	2643	399.18648	1310	1.702	3.97
2644	6013	2644	410.16899	803	1.0713	2.43
2645	6013	2645	412.63839	969	1.7083	2.94
2646	6013	2646	424.97826	784	2.6131	2.38
2647	6013	2647	440.77769	2950	1.8966	8.94
2648	6013	2648	458.19852	2045	1.1796	6.2
2649	6013	2649	467.45245	1631	2.0728	4.94
2650	6013	2650	483.94186	1757	2.404	5.32
2651	6013	2651	494.74717	1243	2.3896	3.77
2652	6013	2652	500.3059	827	4.7806	2.51
2653	6013	2653	508.08673	1496	1.1963	4.53
2654	6013	2654	510.51244	863	6.1079	2.62
2655	6013	2655	512.48993	2740	1.1001	8.3
2656	6013	2656	527.5922	952	2.16	2.88
2657	6013	2657	538.32157	1157	2.8372	3.5
2658	6013	2658	554.43733	6350	1.7522	19.23
2659	6013	2659	571.27528	96451	1.5942	292.12
2660	6013	2660	579.42681	1963	1.4652	5.95
2661	6013	2661	582.42045	1388	1.6423	4.21
2662	6013	2662	593.01009	1448	1.4382	4.39
2663	6013	2663	597.51582	1333	2.6028	4.04
2664	6013	2664	609.70716	2412	2.1031	7.31
2665	6013	2665	625.65277	1720	1.7859	5.21
2666	6013	2666	635.33753	986	1.4328	2.99
2667	6013	2667	651.93103	801	2.8547	2.43
2668	6013	2668	666.95577	2091	1.6807	6.33
2669	6013	2669	668.93485	902	3.0194	2.73
2670	6013	2670	675.01854	1060	2.6798	3.21
2671	6013	2671	684.36522	1498	2.2182	4.54
2672	6013	2672	687.23523	767	3.201	2.33
2673	6013	2673	691.86639	2206	2.3146	6.68
2674	6013	2674	699.44247	1183	2.4816	3.58
2675	6013	2675	701.51736	750	7.6635	2.27
2676	6013	2676	718.98704	910	2.1923	2.76
2677	6013	2677	721.23212	1200	1.0049	3.63
2678	6013	2678	723.5212	1165	3.7354	3.53
2679	6013	2679	734.39409	1675	1.8485	5.07
2680	6013	2680	739.31956	971	1.7905	2.94
2681	6013	2681	741.37675	1509	0.9231	4.57
2682	6013	2682	743.22666	847	5.7685	2.57
2683	6013	2683	745.68263	945	1.5139	2.86
2684	6013	2684	747.47265	1099	1.4619	3.33
2685	6013	2685	749.57323	662	2.5273	2.01
2686	6013	2686	754.44438	1312	1.4815	3.97
2687	6013	2687	758.04924	1839	1.7675	5.57
2688	6013	2688	763.23485	1243	1.7359	3.76
2689	6013	2689	764.79845	3466	2.6881	10.5
2690	6013	2690	771.22039	2002	1.4936	6.06
2691	6013	2691	777.11002	694	2.9745	2.1
2692	6013	2692	782.35446	14049	2.2477	42.55
2693	6013	2693	789.89753	4685	4.0824	14.19
2694	6014	2694	272.35202	1041	3.1186	2.27
2695	6014	2695	292.2401	1206	3.0445	2.63
2696	6014	2696	303.3212	2192	2.2139	4.78
2697	6014	2697	338.20226	1184	1.2945	2.58
2698	6014	2698	342.73153	2326	1.5534	5.07
2699	6014	2699	374.83177	1178	3.9333	2.57
2700	6014	2700	379.10113	1465	1.4155	3.19
2701	6014	2701	388.32068	3907	1.1501	8.52
2702	6014	2702	392.96896	997	3.1022	2.18
2703	6014	2703	425.14486	2409	1.3448	5.25
2704	6014	2704	435.2702	2117	3.519	4.62
2705	6014	2705	461.17375	998	2.4871	2.18
2706	6014	2706	490.19779	1369	3.4552	2.99
2707	6014	2707	500.80533	1123	3.3347	2.45
2708	6014	2708	522.28717	4761	1.2808	10.38
2709	6014	2709	537.84106	5042	1.699	10.99
2710	6014	2710	549.36237	1246	1.6903	2.72
2711	6014	2711	565.34578	2038	1.0056	4.44
2712	6014	2712	574.47721	3808	1.2144	8.3
2713	6014	2713	585.93273	62438	1.7317	136.12
2714	6014	2714	591.97738	4011	2.2901	8.75
2715	6014	2715	595.21096	1055	2.5623	2.3
2716	6014	2716	609.63209	1949	1.2804	4.25
2717	6014	2717	618.04698	2520	1.6255	5.49
2718	6014	2718	623.99935	965	3.168	2.1
2719	6014	2719	625.9266	1489	0.9593	3.25
2720	6014	2720	634.42986	1224	2.9471	2.67
2721	6014	2721	643.38598	4524	2.0528	9.86
2722	6014	2722	651.4997	2538	3.3574	5.53
2723	6014	2723	660.99872	6625	1.7544	14.44
2724	6014	2724	671.72731	1226	5.0176	2.67
2725	6014	2725	673.72509	1981	4.2699	4.32
2726	6014	2726	676.09333	1872	1.328	4.08
2727	6014	2727	679.90365	2133	4.7173	4.65
2728	6014	2728	689.90333	1952	4.361	4.26
2729	6014	2729	697.75024	1988	3.2584	4.33
2730	6014	2730	701.23671	984	2.5853	2.15
2731	6014	2731	704.23172	1215	5.1776	2.65
2732	6014	2732	709.24524	7894	1.1769	17.21
2733	6014	2733	715.11516	2573	2.6401	5.61
2734	6014	2734	718.86199	5886	1.8262	12.83
2735	6014	2735	724.44665	1878	1.4055	4.09
2736	6014	2736	729.98262	1112	2.92	2.43
2737	6014	2737	734.52563	2125	1.688	4.63
2738	6014	2738	737.45104	5576	1.0964	12.16
2739	6014	2739	740.87867	1391	2.2404	3.03
2740	6014	2740	744.50813	2252	2.7004	4.91
2741	6014	2741	747.19224	1291	1.1096	2.82
2742	6014	2742	749.66302	38237	1.0323	83.36
2743	6014	2743	757.62734	2200	1.4687	4.8
2744	6014	2744	760.00768	4623	1.4282	10.08
2745	6014	2745	766.41607	5501	0.944	11.99
2746	6014	2746	769.23239	11999	1.5728	26.16
2747	6014	2747	774.20566	1974	5.4085	4.3
2748	6014	2748	776.60821	1495	3.9448	3.26
2749	6014	2749	780.23151	1331	6.2117	2.9
2750	6014	2750	784.72657	1222	1.6084	2.67
2751	6014	2751	786.99213	958	2.2952	2.09
2752	6014	2752	789.26971	1713	1.3881	3.74
2753	6014	2753	793.43534	11148	2.6615	24.3
2754	6014	2754	797.80248	1476	2.131	3.22
2755	6014	2755	799.7847	11876	1.5544	25.89
2756	6014	2756	801.91309	18165	1.6019	39.6
2757	6014	2757	820.10411	999	1.8022	2.18
2758	6014	2758	824.22594	3379	2.1699	7.37
2759	6014	2759	828.77465	1437	1.5686	3.13
2760	6014	2760	834.43581	11287	1.8365	24.61
2761	6014	2761	843.16293	25302	2.2865	55.16
2762	6014	2762	871.89951	1228	1.6184	2.68
2763	6014	2763	874.24374	1230	2.6279	2.68
2764	6014	2764	875.46058	1022	2.8256	2.23
